Address,Listing Price,Predicted Selling Price
"169 Mulberry Cir, Lodi, CA 95240-7158",239000,234016.210811
"1848 Blackbird Pl, Lodi, CA 95240-8861",299000,300270.229299
"204 Cherry St, Lodi, CA 95240-4804",319950,300270.229299
"2139 Jayhawk, Lodi, CA 95240",340000,338807.673077
"736 Golden Ave, Lodi, CA 95240",359000,361344.029851
"683 Sandpiper Cir, Lodi, CA 95240-8803",295000,300270.229299
"1035 Woodrow St, Lodi, CA 95240-4322",235000,234016.210811
"2111 Squire Way, Lodi, CA 95240",315000,300270.229299
"1842 Robin Ln, Lodi, CA 95240-7825",349000,338807.673077
"442 San Pietro Ln, Lodi, CA 95240",309900,300270.229299
